Active,Confirmed,Country/Region,Date,Deaths,Lat,Long,Province/State,Recovered,WHO Region
0,0,Afghanistan,2020-01-22,0,33.93911,67.709953,,0,Eastern Mediterranean
0,0,Albania,2020-01-22,0,41.1533,20.1683,,0,Europe
0,0,Algeria,2020-01-22,0,28.0339,1.6596,,0,Africa
0,0,Andorra,2020-01-22,0,42.5063,1.5218,,0,Europe
0,0,Angola,2020-01-22,0,-11.2027,17.8739,,0,Africa
0,0,Antigua and Barbuda,2020-01-22,0,17.0608,-61.7964,,0,Americas
0,0,Argentina,2020-01-22,0,-38.4161,-63.6167,,0,Americas
0,0,Armenia,2020-01-22,0,40.0691,45.0382,,0,Europe
0,0,Australia,2020-01-22,0,-35.4735,149.0124,Australian Capital Territory,0,Western Pacific
0,0,Australia,2020-01-22,0,-33.8688,151.2093,New South Wales,0,Western Pacific
0,0,Australia,2020-01-22,0,-12.4634,130.8456,Northern Territory,0,Western Pacific
0,0,Australia,2020-01-22,0,-27.4698,153.0251,Queensland,0,Western Pacific
0,0,Australia,2020-01-22,0,-34.9285,138.6007,South Australia,0,Western Pacific
0,0,Australia,2020-01-22,0,-42.8821,147.3272,Tasmania,0,Western Pacific
0,0,Australia,2020-01-22,0,-37.8136,144.9631,Victoria,0,Western Pacific
0,0,Australia,2020-01-22,0,-31.9505,115.8605,Western Australia,0,Western Pacific
0,0,Austria,2020-01-22,0,47.5162,14.5501,,0,Europe
0,0,Azerbaijan,2020-01-22,0,40.1431,47.5769,,0,Europe
0,0,Bahamas,2020-01-22,0,25.025885,-78.035889,,0,Americas
0,0,Bahrain,2020-01-22,0,26.0275,50.55,,0,Eastern Mediterranean
0,0,Bangladesh,2020-01-22,0,23.685,90.3563,,0,South-East Asia
0,0,Barbados,2020-01-22,0,13.1939,-59.5432,,0,Americas
0,0,Belarus,2020-01-22,0,53.7098,27.9534,,0,Europe
0,0,Belgium,2020-01-22,0,50.8333,4.469936,,0,Europe
0,0,Benin,2020-01-22,0,9.3077,2.3158,,0,Africa
0,0,Bhutan,2020-01-22,0,27.5142,90.4336,,0,South-East Asia
0,0,Bolivia,2020-01-22,0,-16.2902,-63.5887,,0,Americas
0,0,Bosnia and Herzegovina,2020-01-22,0,43.9159,17.6791,,0,Europe
0,0,Brazil,2020-01-22,0,-14.235,-51.9253,,0,Americas
0,0,Brunei,2020-01-22,0,4.5353,114.7277,,0,Western Pacific
0,0,Bulgaria,2020-01-22,0,42.7339,25.4858,,0,Europe
0,0,Burkina Faso,2020-01-22,0,12.2383,-1.5616,,0,Africa
0,0,Cabo Verde,2020-01-22,0,16.5388,-23.0418,,0,Africa
0,0,Cambodia,2020-01-22,0,11.55,104.9167,,0,Western Pacific
0,0,Cameroon,2020-01-22,0,3.8480000000000003,11.5021,,0,Africa
0,0,Canada,2020-01-22,0,53.9333,-116.5765,Alberta,0,Americas
0,0,Canada,2020-01-22,0,53.7267,-127.6476,British Columbia,0,Americas
0,0,Canada,2020-01-22,0,53.7609,-98.8139,Manitoba,0,Americas
0,0,Canada,2020-01-22,0,46.5653,-66.4619,New Brunswick,0,Americas
0,0,Canada,2020-01-22,0,53.1355,-57.6604,Newfoundland and Labrador,0,Americas
0,0,Canada,2020-01-22,0,44.681999999999995,-63.7443,Nova Scotia,0,Americas
0,0,Canada,2020-01-22,0,51.2538,-85.3232,Ontario,0,Americas
0,0,Canada,2020-01-22,0,46.5107,-63.4168,Prince Edward Island,0,Americas
0,0,Canada,2020-01-22,0,52.9399,-73.5491,Quebec,0,Americas
0,0,Canada,2020-01-22,0,52.9399,-106.4509,Saskatchewan,0,Americas
0,0,Central African Republic,2020-01-22,0,6.6111,20.9394,,0,Africa
0,0,Chad,2020-01-22,0,15.4542,18.7322,,0,Africa
0,0,Chile,2020-01-22,0,-35.6751,-71.543,,0,Americas
1,1,China,2020-01-22,0,31.8257,117.2264,Anhui,0,Western Pacific
14,14,China,2020-01-22,0,40.1824,116.4142,Beijing,0,Western Pacific
6,6,China,2020-01-22,0,30.0572,107.874,Chongqing,0,Western Pacific
1,1,China,2020-01-22,0,26.0789,117.9874,Fujian,0,Western Pacific
0,0,China,2020-01-22,0,35.7518,104.2861,Gansu,0,Western Pacific
26,26,China,2020-01-22,0,23.3417,113.4244,Guangdong,0,Western Pacific
2,2,China,2020-01-22,0,23.8298,108.7881,Guangxi,0,Western Pacific
1,1,China,2020-01-22,0,26.8154,106.8748,Guizhou,0,Western Pacific
4,4,China,2020-01-22,0,19.1959,109.7453,Hainan,0,Western Pacific
1,1,China,2020-01-22,0,39.549,116.1306,Hebei,0,Western Pacific
0,0,China,2020-01-22,0,47.861999999999995,127.7615,Heilongjiang,0,Western Pacific
5,5,China,2020-01-22,0,37.8957,114.9042,Henan,0,Western Pacific
0,0,China,2020-01-22,0,22.3,114.2,Hong Kong,0,Western Pacific
399,444,China,2020-01-22,17,30.9756,112.2707,Hubei,28,Western Pacific
4,4,China,2020-01-22,0,27.6104,111.7088,Hunan,0,Western Pacific
0,0,China,2020-01-22,0,44.0935,113.9448,Inner Mongolia,0,Western Pacific
1,1,China,2020-01-22,0,32.9711,119.455,Jiangsu,0,Western Pacific
2,2,China,2020-01-22,0,27.614,115.7221,Jiangxi,0,Western Pacific
0,0,China,2020-01-22,0,43.6661,126.1923,Jilin,0,Western Pacific
2,2,China,2020-01-22,0,41.2956,122.6085,Liaoning,0,Western Pacific
1,1,China,2020-01-22,0,22.1667,113.55,Macau,0,Western Pacific
1,1,China,2020-01-22,0,37.2692,106.1655,Ningxia,0,Western Pacific
0,0,China,2020-01-22,0,35.7452,95.9956,Qinghai,0,Western Pacific
0,0,China,2020-01-22,0,35.1917,108.8701,Shaanxi,0,Western Pacific
2,2,China,2020-01-22,0,36.3427,118.1498,Shandong,0,Western Pacific
9,9,China,2020-01-22,0,31.201999999999998,121.4491,Shanghai,0,Western Pacific
1,1,China,2020-01-22,0,37.5777,112.2922,Shanxi,0,Western Pacific
5,5,China,2020-01-22,0,30.6171,102.7103,Sichuan,0,Western Pacific
4,4,China,2020-01-22,0,39.3054,117.323,Tianjin,0,Western Pacific
0,0,China,2020-01-22,0,31.6927,88.0924,Tibet,0,Western Pacific
0,0,China,2020-01-22,0,41.1129,85.2401,Xinjiang,0,Western Pacific
1,1,China,2020-01-22,0,24.974,101.48700000000001,Yunnan,0,Western Pacific
10,10,China,2020-01-22,0,29.1832,120.0934,Zhejiang,0,Western Pacific
0,0,Colombia,2020-01-22,0,4.5709,-74.2973,,0,Americas
0,0,Congo (Brazzaville),2020-01-22,0,-0.228,15.8277,,0,Africa
0,0,Congo (Kinshasa),2020-01-22,0,-4.0383,21.7587,,0,Africa
0,0,Costa Rica,2020-01-22,0,9.7489,-83.7534,,0,Americas
0,0,Cote d'Ivoire,2020-01-22,0,7.54,-5.5471,,0,Africa
0,0,Croatia,2020-01-22,0,45.1,15.2,,0,Europe
0,0,Cuba,2020-01-22,0,21.521757,-77.78116700000002,,0,Americas
0,0,Cyprus,2020-01-22,0,35.1264,33.4299,,0,Europe
0,0,Czechia,2020-01-22,0,49.8175,15.472999999999999,,0,Europe
0,0,Denmark,2020-01-22,0,61.8926,-6.9118,Faroe Islands,0,Europe
0,0,Greenland,2020-01-22,0,71.7069,-42.6043,Greenland,0,Europe
0,0,Denmark,2020-01-22,0,56.2639,9.5018,,0,Europe
0,0,Djibouti,2020-01-22,0,11.8251,42.5903,,0,Eastern Mediterranean
0,0,Dominican Republic,2020-01-22,0,18.7357,-70.1627,,0,Americas
0,0,Ecuador,2020-01-22,0,-1.8312,-78.1834,,0,Americas
0,0,Egypt,2020-01-22,0,26.820553000000004,30.802497999999996,,0,Eastern Mediterranean
0,0,El Salvador,2020-01-22,0,13.7942,-88.8965,,0,Americas
0,0,Equatorial Guinea,2020-01-22,0,1.6508,10.2679,,0,Africa
0,0,Eritrea,2020-01-22,0,15.1794,39.7823,,0,Africa
0,0,Estonia,2020-01-22,0,58.5953,25.0136,,0,Europe
0,0,Eswatini,2020-01-22,0,-26.5225,31.4659,,0,Africa
0,0,Ethiopia,2020-01-22,0,9.145,40.4897,,0,Africa
0,0,Fiji,2020-01-22,0,-17.7134,178.065,,0,Western Pacific
0,0,Finland,2020-01-22,0,61.92411,25.748151,,0,Europe
0,0,France,2020-01-22,0,3.9339,-53.1258,French Guiana,0,Europe
0,0,France,2020-01-22,0,-17.6797,149.4068,French Polynesia,0,Europe
0,0,France,2020-01-22,0,16.265,-61.551,Guadeloupe,0,Europe
0,0,France,2020-01-22,0,-12.8275,45.166244,Mayotte,0,Europe
0,0,France,2020-01-22,0,-20.904304999999997,165.618042,New Caledonia,0,Europe
0,0,France,2020-01-22,0,-21.1151,55.5364,Reunion,0,Europe
0,0,France,2020-01-22,0,17.9,-62.8333,Saint Barthelemy,0,Europe
0,0,France,2020-01-22,0,18.0708,-63.0501,St Martin,0,Europe
0,0,France,2020-01-22,0,14.6415,-61.0242,Martinique,0,Europe
0,0,France,2020-01-22,0,46.2276,2.2137,,0,Europe
0,0,Gabon,2020-01-22,0,-0.8037,11.6094,,0,Africa
0,0,Gambia,2020-01-22,0,13.4432,-15.3101,,0,Africa
0,0,Georgia,2020-01-22,0,42.3154,43.3569,,0,Europe
0,0,Germany,2020-01-22,0,51.165690999999995,10.451526,,0,Europe
0,0,Ghana,2020-01-22,0,7.9465,-1.0232,,0,Africa
0,0,Greece,2020-01-22,0,39.0742,21.8243,,0,Europe
0,0,Guatemala,2020-01-22,0,15.7835,-90.2308,,0,Americas
0,0,Guinea,2020-01-22,0,9.9456,-9.6966,,0,Africa
0,0,Guyana,2020-01-22,0,4.860416000000002,-58.93018000000001,,0,Americas
0,0,Haiti,2020-01-22,0,18.9712,-72.2852,,0,Americas
0,0,Holy See,2020-01-22,0,41.9029,12.4534,,0,Europe
0,0,Honduras,2020-01-22,0,15.2,-86.2419,,0,Americas
0,0,Hungary,2020-01-22,0,47.1625,19.5033,,0,Europe
0,0,Iceland,2020-01-22,0,64.9631,-19.0208,,0,Europe
0,0,India,2020-01-22,0,20.593684,78.96288,,0,South-East Asia
0,0,Indonesia,2020-01-22,0,-0.7893,113.9213,,0,South-East Asia
0,0,Iran,2020-01-22,0,32.427908,53.68804599999999,,0,Eastern Mediterranean
0,0,Iraq,2020-01-22,0,33.223191,43.679291,,0,Eastern Mediterranean
0,0,Ireland,2020-01-22,0,53.1424,-7.6921,,0,Europe
0,0,Israel,2020-01-22,0,31.046051000000002,34.851612,,0,Europe
0,0,Italy,2020-01-22,0,41.87194,12.56738,,0,Europe
0,0,Jamaica,2020-01-22,0,18.1096,-77.2975,,0,Americas
2,2,Japan,2020-01-22,0,36.204824,138.252924,,0,Western Pacific
0,0,Jordan,2020-01-22,0,31.24,36.51,,0,Eastern Mediterranean
0,0,Kazakhstan,2020-01-22,0,48.0196,66.9237,,0,Europe
0,0,Kenya,2020-01-22,0,-0.0236,37.9062,,0,Africa
1,1,South Korea,2020-01-22,0,35.90775700000001,127.766922,,0,Western Pacific
0,0,Kuwait,2020-01-22,0,29.311659999999996,47.481766,,0,Eastern Mediterranean
0,0,Kyrgyzstan,2020-01-22,0,41.20438,74.766098,,0,Europe
0,0,Latvia,2020-01-22,0,56.8796,24.6032,,0,Europe
0,0,Lebanon,2020-01-22,0,33.8547,35.8623,,0,Eastern Mediterranean
0,0,Liberia,2020-01-22,0,6.4280550000000005,-9.429499,,0,Africa
0,0,Liechtenstein,2020-01-22,0,47.14,9.55,,0,Europe
0,0,Lithuania,2020-01-22,0,55.1694,23.8813,,0,Europe
0,0,Luxembourg,2020-01-22,0,49.8153,6.1296,,0,Europe
0,0,Madagascar,2020-01-22,0,-18.766947000000002,46.869107,,0,Africa
0,0,Malaysia,2020-01-22,0,4.210483999999999,101.97576600000001,,0,Western Pacific
0,0,Maldives,2020-01-22,0,3.2028,73.2207,,0,South-East Asia
0,0,Malta,2020-01-22,0,35.9375,14.3754,,0,Europe
0,0,Mauritania,2020-01-22,0,21.0079,-10.9408,,0,Africa
0,0,Mauritius,2020-01-22,0,-20.348404000000002,57.552152,,0,Africa
0,0,Mexico,2020-01-22,0,23.6345,-102.5528,,0,Americas
0,0,Moldova,2020-01-22,0,47.4116,28.3699,,0,Europe
0,0,Monaco,2020-01-22,0,43.7333,7.4167,,0,Europe
0,0,Mongolia,2020-01-22,0,46.8625,103.8467,,0,Western Pacific
0,0,Montenegro,2020-01-22,0,42.708678000000006,19.37439,,0,Europe
0,0,Morocco,2020-01-22,0,31.7917,-7.0926,,0,Eastern Mediterranean
0,0,Namibia,2020-01-22,0,-22.9576,18.4904,,0,Africa
0,0,Nepal,2020-01-22,0,28.1667,84.25,,0,South-East Asia
0,0,Netherlands,2020-01-22,0,12.5211,-69.9683,Aruba,0,Europe
0,0,Netherlands,2020-01-22,0,12.1696,-68.99,Curacao,0,Europe
0,0,Netherlands,2020-01-22,0,18.0425,-63.0548,Sint Maarten,0,Europe
0,0,Netherlands,2020-01-22,0,52.1326,5.2913,,0,Europe
0,0,New Zealand,2020-01-22,0,-40.9006,174.886,,0,Western Pacific
0,0,Nicaragua,2020-01-22,0,12.865416,-85.207229,,0,Americas
0,0,Niger,2020-01-22,0,17.607789,8.081666,,0,Africa
0,0,Nigeria,2020-01-22,0,9.082,8.6753,,0,Africa
0,0,North Macedonia,2020-01-22,0,41.6086,21.7453,,0,Europe
0,0,Norway,2020-01-22,0,60.472,8.4689,,0,Europe
0,0,Oman,2020-01-22,0,21.512583,55.92325500000001,,0,Eastern Mediterranean
0,0,Pakistan,2020-01-22,0,30.3753,69.3451,,0,Eastern Mediterranean
0,0,Panama,2020-01-22,0,8.538,-80.7821,,0,Americas
0,0,Papua New Guinea,2020-01-22,0,-6.314993,143.95555,,0,Western Pacific
0,0,Paraguay,2020-01-22,0,-23.4425,-58.4438,,0,Americas
0,0,Peru,2020-01-22,0,-9.19,-75.0152,,0,Americas
0,0,Philippines,2020-01-22,0,12.879721,121.77401699999999,,0,Western Pacific
0,0,Poland,2020-01-22,0,51.9194,19.1451,,0,Europe
0,0,Portugal,2020-01-22,0,39.3999,-8.2245,,0,Europe
0,0,Qatar,2020-01-22,0,25.3548,51.1839,,0,Eastern Mediterranean
0,0,Romania,2020-01-22,0,45.9432,24.9668,,0,Europe
0,0,Russia,2020-01-22,0,61.52401,105.31875600000001,,0,Europe
0,0,Rwanda,2020-01-22,0,-1.9403,29.8739,,0,Africa
0,0,Saint Lucia,2020-01-22,0,13.9094,-60.9789,,0,Americas
0,0,Saint Vincent and the Grenadines,2020-01-22,0,12.9843,-61.2872,,0,Americas
0,0,San Marino,2020-01-22,0,43.9424,12.4578,,0,Europe
0,0,Saudi Arabia,2020-01-22,0,23.885942,45.079162,,0,Eastern Mediterranean
0,0,Senegal,2020-01-22,0,14.4974,-14.4524,,0,Africa
0,0,Serbia,2020-01-22,0,44.0165,21.0059,,0,Europe
0,0,Seychelles,2020-01-22,0,-4.6796,55.492,,0,Africa
0,0,Singapore,2020-01-22,0,1.2833,103.8333,,0,Western Pacific
0,0,Slovakia,2020-01-22,0,48.669,19.699,,0,Europe
0,0,Slovenia,2020-01-22,0,46.1512,14.9955,,0,Europe
0,0,Somalia,2020-01-22,0,5.152149,46.199616,,0,Eastern Mediterranean
0,0,South Africa,2020-01-22,0,-30.5595,22.9375,,0,Africa
0,0,Spain,2020-01-22,0,40.463667,-3.7492199999999998,,0,Europe
0,0,Sri Lanka,2020-01-22,0,7.873054,80.77179699999998,,0,South-East Asia
0,0,Sudan,2020-01-22,0,12.8628,30.2176,,0,Eastern Mediterranean
0,0,Suriname,2020-01-22,0,3.9193,-56.0278,,0,Americas
0,0,Sweden,2020-01-22,0,60.128161,18.643501,,0,Europe
0,0,Switzerland,2020-01-22,0,46.8182,8.2275,,0,Europe
1,1,Taiwan*,2020-01-22,0,23.7,121.0,,0,Western Pacific
0,0,Tanzania,2020-01-22,0,-6.369028,34.888822,,0,Africa
2,2,Thailand,2020-01-22,0,15.870032,100.992541,,0,South-East Asia
0,0,Togo,2020-01-22,0,8.6195,0.8248,,0,Africa
0,0,Trinidad and Tobago,2020-01-22,0,10.6918,-61.2225,,0,Americas
0,0,Tunisia,2020-01-22,0,33.886917,9.537499,,0,Eastern Mediterranean
0,0,Turkey,2020-01-22,0,38.9637,35.2433,,0,Europe
0,0,Uganda,2020-01-22,0,1.373333,32.290275,,0,Africa
0,0,Ukraine,2020-01-22,0,48.3794,31.1656,,0,Europe
0,0,United Arab Emirates,2020-01-22,0,23.424076,53.847818000000004,,0,Eastern Mediterranean
0,0,United Kingdom,2020-01-22,0,32.3078,-64.7505,Bermuda,0,Europe
0,0,United Kingdom,2020-01-22,0,19.3133,-81.2546,Cayman Islands,0,Europe
0,0,United Kingdom,2020-01-22,0,49.3723,-2.3644,Channel Islands,0,Europe
0,0,United Kingdom,2020-01-22,0,36.1408,-5.3536,Gibraltar,0,Europe
0,0,United Kingdom,2020-01-22,0,54.2361,-4.5481,Isle of Man,0,Europe
0,0,United Kingdom,2020-01-22,0,16.742498,-62.187366000000004,Montserrat,0,Europe
0,0,United Kingdom,2020-01-22,0,55.3781,-3.4360000000000004,,0,Europe
0,0,Uruguay,2020-01-22,0,-32.5228,-55.7658,,0,Americas
1,1,US,2020-01-22,0,40.0,-100.0,,0,Americas
0,0,Uzbekistan,2020-01-22,0,41.377491,64.585262,,0,Europe
0,0,Venezuela,2020-01-22,0,6.4238,-66.5897,,0,Americas
0,0,Vietnam,2020-01-22,0,14.058323999999999,108.277199,,0,Western Pacific
0,0,Zambia,2020-01-22,0,-13.133897,27.849332,,0,Africa
0,0,Zimbabwe,2020-01-22,0,-19.015438,29.154857,,0,Africa
0,0,Dominica,2020-01-22,0,15.415,-61.371,,0,Americas
0,0,Grenada,2020-01-22,0,12.1165,-61.678999999999995,,0,Americas
0,0,Mozambique,2020-01-22,0,-18.665695,35.529562,,0,Africa
0,0,Syria,2020-01-22,0,34.802075,38.99681500000001,,0,Eastern Mediterranean
0,0,Timor-Leste,2020-01-22,0,-8.874217,125.727539,,0,South-East Asia
0,0,Belize,2020-01-22,0,17.1899,-88.4976,,0,Americas
0,0,Laos,2020-01-22,0,19.856270000000002,102.495496,,0,Western Pacific
0,0,Libya,2020-01-22,0,26.3351,17.228331,,0,Eastern Mediterranean
0,0,West Bank and Gaza,2020-01-22,0,31.9522,35.2332,,0,Eastern Mediterranean
0,0,Guinea-Bissau,2020-01-22,0,11.8037,-15.1804,,0,Africa
0,0,Mali,2020-01-22,0,17.570692,-3.996166000000001,,0,Africa
0,0,Saint Kitts and Nevis,2020-01-22,0,17.357822,-62.782998,,0,Americas
0,0,Canada,2020-01-22,0,64.8255,-124.8457,Northwest Territories,0,Americas
0,0,Canada,2020-01-22,0,64.2823,-135.0,Yukon,0,Americas
0,0,Kosovo,2020-01-22,0,42.602636,20.902977,,0,Europe
0,0,Burma,2020-01-22,0,21.9162,95.956,,0,South-East Asia
0,0,United Kingdom,2020-01-22,0,18.2206,-63.0686,Anguilla,0,Europe
0,0,United Kingdom,2020-01-22,0,18.4207,-64.64,British Virgin Islands,0,Europe
0,0,United Kingdom,2020-01-22,0,21.69400000000001,-71.7979,Turks and Caicos Islands,0,Europe
0,0,Botswana,2020-01-22,0,-22.3285,24.6849,,0,Africa
0,0,Burundi,2020-01-22,0,-3.3731,29.9189,,0,Africa
0,0,Sierra Leone,2020-01-22,0,8.460555000000001,-11.779889,,0,Africa
0,0,Malawi,2020-01-22,0,-13.2543,34.3015,,0,Africa
0,0,United Kingdom,2020-01-22,0,-51.7963,-59.5236,Falkland Islands (Malvinas),0,Europe
0,0,France,2020-01-22,0,46.8852,-56.3159,Saint Pierre and Miquelon,0,Europe
0,0,South Sudan,2020-01-22,0,6.8770000000000024,31.307,,0,Africa
0,0,Western Sahara,2020-01-22,0,24.2155,-12.8858,,0,Africa
0,0,Sao Tome and Principe,2020-01-22,0,0.1864,6.6131,,0,Africa
0,0,Yemen,2020-01-22,0,15.552726999999999,48.516388,,0,Eastern Mediterranean
0,0,Comoros,2020-01-22,0,-11.6455,43.3333,,0,Africa
0,0,Tajikistan,2020-01-22,0,38.861,71.2761,,0,Europe
0,0,Lesotho,2020-01-22,0,-29.61,28.2336,,0,Africa
0,0,Afghanistan,2020-01-23,0,33.93911,67.709953,,0,Eastern Mediterranean
0,0,Albania,2020-01-23,0,41.1533,20.1683,,0,Europe
0,0,Algeria,2020-01-23,0,28.0339,1.6596,,0,Africa
0,0,Andorra,2020-01-23,0,42.5063,1.5218,,0,Europe
0,0,Angola,2020-01-23,0,-11.2027,17.8739,,0,Africa
0,0,Antigua and Barbuda,2020-01-23,0,17.0608,-61.7964,,0,Americas
0,0,Argentina,2020-01-23,0,-38.4161,-63.6167,,0,Americas
0,0,Armenia,2020-01-23,0,40.0691,45.0382,,0,Europe
0,0,Australia,2020-01-23,0,-35.4735,149.0124,Australian Capital Territory,0,Western Pacific
0,0,Australia,2020-01-23,0,-33.8688,151.2093,New South Wales,0,Western Pacific
0,0,Australia,2020-01-23,0,-12.4634,130.8456,Northern Territory,0,Western Pacific
0,0,Australia,2020-01-23,0,-27.4698,153.0251,Queensland,0,Western Pacific
0,0,Australia,2020-01-23,0,-34.9285,138.6007,South Australia,0,Western Pacific
0,0,Australia,2020-01-23,0,-42.8821,147.3272,Tasmania,0,Western Pacific
0,0,Australia,2020-01-23,0,-37.8136,144.9631,Victoria,0,Western Pacific
0,0,Australia,2020-01-23,0,-31.9505,115.8605,Western Australia,0,Western Pacific
0,0,Austria,2020-01-23,0,47.5162,14.5501,,0,Europe
0,0,Azerbaijan,2020-01-23,0,40.1431,47.5769,,0,Europe
0,0,Bahamas,2020-01-23,0,25.025885,-78.035889,,0,Americas
0,0,Bahrain,2020-01-23,0,26.0275,50.55,,0,Eastern Mediterranean
0,0,Bangladesh,2020-01-23,0,23.685,90.3563,,0,South-East Asia
0,0,Barbados,2020-01-23,0,13.1939,-59.5432,,0,Americas
0,0,Belarus,2020-01-23,0,53.7098,27.9534,,0,Europe
0,0,Belgium,2020-01-23,0,50.8333,4.469936,,0,Europe
0,0,Benin,2020-01-23,0,9.3077,2.3158,,0,Africa
0,0,Bhutan,2020-01-23,0,27.5142,90.4336,,0,South-East Asia
0,0,Bolivia,2020-01-23,0,-16.2902,-63.5887,,0,Americas
0,0,Bosnia and Herzegovina,2020-01-23,0,43.9159,17.6791,,0,Europe
0,0,Brazil,2020-01-23,0,-14.235,-51.9253,,0,Americas
0,0,Brunei,2020-01-23,0,4.5353,114.7277,,0,Western Pacific
0,0,Bulgaria,2020-01-23,0,42.7339,25.4858,,0,Europe
0,0,Burkina Faso,2020-01-23,0,12.2383,-1.5616,,0,Africa
0,0,Cabo Verde,2020-01-23,0,16.5388,-23.0418,,0,Africa
0,0,Cambodia,2020-01-23,0,11.55,104.9167,,0,Western Pacific
0,0,Cameroon,2020-01-23,0,3.8480000000000003,11.5021,,0,Africa
0,0,Canada,2020-01-23,0,53.9333,-116.5765,Alberta,0,Americas
0,0,Canada,2020-01-23,0,53.7267,-127.6476,British Columbia,0,Americas
0,0,Canada,2020-01-23,0,53.7609,-98.8139,Manitoba,0,Americas
0,0,Canada,2020-01-23,0,46.5653,-66.4619,New Brunswick,0,Americas
0,0,Canada,2020-01-23,0,53.1355,-57.6604,Newfoundland and Labrador,0,Americas
0,0,Canada,2020-01-23,0,44.681999999999995,-63.7443,Nova Scotia,0,Americas
0,0,Canada,2020-01-23,0,51.2538,-85.3232,Ontario,0,Americas
0,0,Canada,2020-01-23,0,46.5107,-63.4168,Prince Edward Island,0,Americas
0,0,Canada,2020-01-23,0,52.9399,-73.5491,Quebec,0,Americas
0,0,Canada,2020-01-23,0,52.9399,-106.4509,Saskatchewan,0,Americas
0,0,Central African Republic,2020-01-23,0,6.6111,20.9394,,0,Africa
0,0,Chad,2020-01-23,0,15.4542,18.7322,,0,Africa
0,0,Chile,2020-01-23,0,-35.6751,-71.543,,0,Americas
9,9,China,2020-01-23,0,31.8257,117.2264,Anhui,0,Western Pacific
22,22,China,2020-01-23,0,40.1824,116.4142,Beijing,0,Western Pacific
9,9,China,2020-01-23,0,30.0572,107.874,Chongqing,0,Western Pacific
5,5,China,2020-01-23,0,26.0789,117.9874,Fujian,0,Western Pacific
2,2,China,2020-01-23,0,35.7518,104.2861,Gansu,0,Western Pacific
30,32,China,2020-01-23,0,23.3417,113.4244,Guangdong,2,Western Pacific
5,5,China,2020-01-23,0,23.8298,108.7881,Guangxi,0,Western Pacific
3,3,China,2020-01-23,0,26.8154,106.8748,Guizhou,0,Western Pacific
5,5,China,2020-01-23,0,19.1959,109.7453,Hainan,0,Western Pacific
0,1,China,2020-01-23,1,39.549,116.1306,Hebei,0,Western Pacific
2,2,China,2020-01-23,0,47.861999999999995,127.7615,Heilongjiang,0,Western Pacific
5,5,China,2020-01-23,0,37.8957,114.9042,Henan,0,Western Pacific
2,2,China,2020-01-23,0,22.3,114.2,Hong Kong,0,Western Pacific
399,444,China,2020-01-23,17,30.9756,112.2707,Hubei,28,Western Pacific
9,9,China,2020-01-23,0,27.6104,111.7088,Hunan,0,Western Pacific
0,0,China,2020-01-23,0,44.0935,113.9448,Inner Mongolia,0,Western Pacific
5,5,China,2020-01-23,0,32.9711,119.455,Jiangsu,0,Western Pacific
7,7,China,2020-01-23,0,27.614,115.7221,Jiangxi,0,Western Pacific
1,1,China,2020-01-23,0,43.6661,126.1923,Jilin,0,Western Pacific
3,3,China,2020-01-23,0,41.2956,122.6085,Liaoning,0,Western Pacific
2,2,China,2020-01-23,0,22.1667,113.55,Macau,0,Western Pacific
1,1,China,2020-01-23,0,37.2692,106.1655,Ningxia,0,Western Pacific
0,0,China,2020-01-23,0,35.7452,95.9956,Qinghai,0,Western Pacific
3,3,China,2020-01-23,0,35.1917,108.8701,Shaanxi,0,Western Pacific
6,6,China,2020-01-23,0,36.3427,118.1498,Shandong,0,Western Pacific
16,16,China,2020-01-23,0,31.201999999999998,121.4491,Shanghai,0,Western Pacific
1,1,China,2020-01-23,0,37.5777,112.2922,Shanxi,0,Western Pacific
8,8,China,2020-01-23,0,30.6171,102.7103,Sichuan,0,Western Pacific
4,4,China,2020-01-23,0,39.3054,117.323,Tianjin,0,Western Pacific
0,0,China,2020-01-23,0,31.6927,88.0924,Tibet,0,Western Pacific
2,2,China,2020-01-23,0,41.1129,85.2401,Xinjiang,0,Western Pacific
2,2,China,2020-01-23,0,24.974,101.48700000000001,Yunnan,0,Western Pacific
27,27,China,2020-01-23,0,29.1832,120.0934,Zhejiang,0,Western Pacific
0,0,Colombia,2020-01-23,0,4.5709,-74.2973,,0,Americas
0,0,Congo (Brazzaville),2020-01-23,0,-0.228,15.8277,,0,Africa
0,0,Congo (Kinshasa),2020-01-23,0,-4.0383,21.7587,,0,Africa
0,0,Costa Rica,2020-01-23,0,9.7489,-83.7534,,0,Americas
0,0,Cote d'Ivoire,2020-01-23,0,7.54,-5.5471,,0,Africa
0,0,Croatia,2020-01-23,0,45.1,15.2,,0,Europe
0,0,Cuba,2020-01-23,0,21.521757,-77.78116700000002,,0,Americas
0,0,Cyprus,2020-01-23,0,35.1264,33.4299,,0,Europe
0,0,Czechia,2020-01-23,0,49.8175,15.472999999999999,,0,Europe
0,0,Denmark,2020-01-23,0,61.8926,-6.9118,Faroe Islands,0,Europe
0,0,Greenland,2020-01-23,0,71.7069,-42.6043,Greenland,0,Europe
0,0,Denmark,2020-01-23,0,56.2639,9.5018,,0,Europe
0,0,Djibouti,2020-01-23,0,11.8251,42.5903,,0,Eastern Mediterranean
0,0,Dominican Republic,2020-01-23,0,18.7357,-70.1627,,0,Americas
0,0,Ecuador,2020-01-23,0,-1.8312,-78.1834,,0,Americas
